version,doi,B_COUNTRY,B_COUNTRY_ALPHA,C_COW_NUM,C_COW_ALPHA,A_YEAR,D_INTERVIEW,J_INTDATE,FW_END,FW_START,K_TIME_START,K_TIME_END,K_DURATION,Q_MODE,N_REGION_ISO,N_REGION_WVS,N_TOWN,G_TOWNSIZE,G_TOWNSIZE2,H_SETTLEMENT,H_URBRURAL,I_PSU,O1_LONGITUDE,O2_LATITUDE,S_INTLANGUAGE,LNGE_ISO,E_RESPINT,F_INTPRIVACY,E1_LITERACY,W_WEIGHT,S018,PWGHT,Y001,Y002,Y003,SACSECVAL,SACSECVALB,RESEMAVAL,RESEMAVALB,I_AUTHORITY,I_NATIONALISM,I_DEVOUT,DEFIANCE,I_RELIGIMP,I_RELIGBEL,I_RELIGPRAC,DISBELIEF,I_NORM1,I_NORM2,I_NORM3,RELATIVISM,I_TRUSTARMY,I_TRUSTPOLICE,I_TRUSTCOURTS,SCEPTICISM,I_INDEP,I_IMAGIN,I_NONOBED,AUTONOMY,I_WOMJOB,I_WOMPOL,I_WOMEDU,EQUALITY,I_HOMOLIB,I_ABORTLIB,I_DIVORLIB,CHOICE,I_VOICE1,I_VOICE2,I_VOI2_00,VOICE,SECVALWGT,WEIGHT1A,WEIGHT1B,WEIGHT2A,WEIGHT2B,WEIGHT3A,WEIGHT3B,WEIGHT4A,WEIGHT4B,RESEMAVALBWGT,RESEMAVALWGT,SECVALBWGT,Y001_1,Y001_2,Y001_3,Y001_4,Y001_5
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072305,20200413,202004,202003,17.2,18.41,81,2,364007,364013,364053,7,4,3,1,10970,51.69,35.47,3490,fa,1,2,1,1,0.6671114,3.81588,1,1,1,0.2075,0.415,0.221667,0.276667,0,0,0.33,0.11,0.66,1,0.5,0.72,0,0,0,0,0,0,0,0,0,0,1,0.333333,0,0.33,0.33,0.22,0,0.333333,0.666667,0.333333,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072317,20200414,202004,202003,9.11,11.2,129,2,364007,364013,364053,7,4,3,1,10970,51.69,35.47,3490,fa,2,1,2,1,0.6671114,3.81588,2,2,0,0.263333,0.138333,0.393102,0.203704,0.5,0,0.33,0.276667,0,0,0,0,1,1,0,0.666667,0,0,0.33,0.11,1,1,1,1,0,0,0,0,0,0.555556,0.666667,0.407407,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072462,20200413,202004,202003,11.48,13.28,100,2,364007,364013,364053,7,4,3,1,10970,51.69,35.47,3490,fa,2,1,1,1,0.6671114,3.81588,1,1,1,0.540833,0.36,0.297778,0.262222,1,0.33,0.33,0.553333,0,0,0.5,0.166667,1,1,0,0.666667,0.33,1,1,0.776667,0,1,1,0.666667,0.25,0.66,0.33,0.413333,0,0.333333,0,0.111111,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072544,20200414,202004,202003,11.24,13.32,128,2,364007,364013,364053,7,4,3,1,10970,51.69,35.47,3490,fa,2,1,1,1,0.6671114,3.81588,0,1,0,0.194167,0.333333,0.147037,0.294074,0.5,0,0,0.166667,0,1,0.5,0.5,0,0,0,0,0,0,0.33,0.11,0,0,0,0,0,0.66,0.66,0.44,0,0,0.444444,0.148148,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072814,20200414,202004,202003,18.37,20.18,101,2,364007,364013,364053,7,4,3,1,10970,51.69,35.47,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,-1,0.304722,0.166111,0.304167,0.276667,0.5,0,0.33,0.276667,0,0,0.166667,0.055556,1,1,0,0.666667,0,0,0.66,0.22,0,1,0,0.333333,0,0.66,1,0.553333,0,0,0,0,0.66,0,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071053,20200330,202004,202003,12.39,14.15,96,2,364003,364026,364054,6,3,3,1,10420,47.9,39.62,3490,fa,2,2,1,1,0.6671114,3.81588,2,2,-1,0.124722,0.249444,0.429167,0.276667,1,0,0.33,0.443333,0,0,0.166667,0.055556,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.66,1,0.553333,0,0,0,0,0.66,1,0.83,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071315,20200329,202004,202003,19.1,20.26,76,2,364003,364026,364054,6,3,3,1,10420,47.9,39.62,3490,fa,1,2,1,1,0.6671114,3.81588,0,1,0,0.179722,0.249444,0.286759,0.240185,1,0,0.33,0.443333,0,0,0.166667,0.055556,0,0,0,0,0,0.33,0.33,0.22,1,0,1,0.666667,0,0,0.33,0.11,0,0.333333,0.777778,0.37037,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071317,20200330,202004,202003,19.13,20.46,93,2,364003,364026,364054,6,3,3,1,10420,47.9,39.62,3490,fa,1,2,1,1,0.6671114,3.81588,1,1,0,0.069167,0.138333,0.27,0.206667,0,0,0,0,0.33,0,0.5,0.276667,0,0,0,0,0,0,0,0,0,1,1,0.666667,0.25,0.33,0.66,0.413333,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072082,20200329,202004,202003,12.35,13.56,81,2,364003,364026,364054,6,3,3,1,10420,47.9,39.62,3490,fa,2,2,1,1,0.6671114,3.81588,0,1,0,0.401944,0.248889,0.386296,0.605926,0,0.33,0.33,0.22,0,0,0.833333,0.277778,1,1,1,1,0,0,0.33,0.11,1,0,0,0.333333,0.75,0.33,1,0.693333,0,0.777778,0.777778,0.518519,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072352,20200330,202004,202003,8.43,10.21,98,2,364003,364026,364054,6,3,3,1,10420,47.9,39.62,3490,fa,2,1,1,1,0.6671114,3.81588,2,2,0,0.235278,0.138889,0.27912,0.184074,0.5,0,0,0.166667,0,0,0.333333,0.111111,0,1,0,0.333333,0.33,0.33,0.33,0.33,0,1,0,0.333333,0,0.33,0.33,0.22,0,0,0.444444,0.148148,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072516,20200329,202004,202003,16.17,19,163,2,364003,364026,364054,6,3,3,1,10420,47.9,39.62,3490,fa,1,2,1,1,0.6671114,3.81588,1,2,1,0.18,0.138333,0.262361,0.275556,0.5,0,0.33,0.276667,0,0,0,0,1,0,0,0.333333,0,0,0.33,0.11,0,0,1,0.333333,0,0.66,0.66,0.44,0,0,0.333333,0.111111,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072535,20200329,202004,202003,15.02,16.3,88,2,364003,364026,364054,6,3,3,1,10420,47.9,39.62,3490,fa,2,2,1,1,0.6671114,3.81588,2,2,-1,0.125,0.083333,0.246157,0.409815,0,0,0,0,0,0,0.5,0.166667,1,0,0,0.333333,0,0,0,0,0,0,0,0,0.25,0.66,0.66,0.523333,0,0.444444,0.444444,0.296296,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072592,20200329,202004,202003,11.05,12.38,93,2,364003,364026,364054,6,3,3,1,10420,47.9,39.62,3490,fa,1,2,1,1,0.6671114,3.81588,2,1,-2,0.36,0.443333,0.314259,0.336852,1,0,0.33,0.443333,0.33,0,1,0.443333,0,0,1,0.333333,0.33,0.33,0,0.22,0,1,0,0.333333,0.25,0.33,0.33,0.303333,0,0.444444,0.666667,0.37037,0,0.5,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072690,20200330,202004,202003,10.16,12.44,148,2,364003,364026,364054,6,3,3,1,10420,47.9,39.62,3490,fa,1,2,1,1,0.6671114,3.81588,2,2,2,0.221111,0.332222,0.471111,0.277222,0.5,0.33,0.33,0.386667,0,0,0.833333,0.277778,0,0,0,0,0,0.33,0.33,0.22,1,1,1,1,0,0.33,1,0.443333,0,0,0.333333,0.111111,0.66,0,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072818,20200330,202004,202003,14.44,16.03,79,2,364003,364026,364054,6,3,3,1,10420,47.9,39.62,3490,fa,1,2,1,1,0.6671114,3.81588,2,2,-2,0.485,0.526667,0.385185,0.60537,0.5,0.33,0.33,0.386667,0,1,1,0.666667,0,1,1,0.666667,0,0.33,0.33,0.22,0,0,0,0,0.75,0.66,1,0.803333,0.111111,0.666667,0.444444,0.407407,0.66,0,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071048,20200405,202004,202003,14.09,16.26,137,2,364006,364015,364055,6,3,3,1,10875,50.53,29.57,3490,fa,1,2,1,1,0.6671114,3.81588,2,3,-2,0.29,0.305,0.291667,0.333333,1,0,0.33,0.443333,0,0,0.5,0.166667,0,0,0,0,0.33,0.66,0.66,0.55,0,0,0,0,0,1,1,0.666667,0,0,0,0,1,0,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071160,20200404,202004,202003,16.21,17.35,74,2,364006,364015,364055,6,3,3,1,10875,50.53,29.57,3490,fa,1,1,1,1,0.6671114,3.81588,1,1,2,0.304444,0.165556,0.286759,0.240185,0,0,0.33,0.11,0.33,0,0.333333,0.221111,1,1,0,0.666667,0,0,0.66,0.22,1,0,1,0.666667,0,0,0.33,0.11,0,0.444444,0.666667,0.37037,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071209,20200405,202004,202003,15.49,17.2,91,2,364006,364015,364055,6,3,3,1,10875,50.53,29.57,3490,fa,2,2,1,1,0.6671114,3.81588,1,1,-1,0.11,0,0.075833,0.151667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.66,0.44,0,0,0,0,0.25,0.33,0.33,0.303333,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071719,20200405,202004,202003,17.18,18.32,74,2,364006,364015,364055,6,3,3,1,10875,50.53,29.57,3490,fa,2,1,1,1,0.6671114,3.81588,2,1,2,0.110833,0.166667,0.3325,0.165,0.5,0,0,0.166667,0,0,0.5,0.166667,0,0,0,0,0,0,0.33,0.11,1,1,1,1,0,0.66,0.33,0.33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071925,20200404,202004,202003,14.33,16.29,116,2,364006,364015,364055,6,3,3,1,10875,50.53,29.57,3490,fa,2,2,1,1,0.6671114,3.81588,2,2,1,0.374167,0.305,0.22875,0.041667,0,0,1,0.333333,0.33,0,0.5,0.276667,1,1,0,0.666667,0,0.33,0.33,0.22,1,1,0,0.666667,0.25,0,0,0.083333,0,0,0,0,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072087,20200404,202004,202003,12.42,15.12,150,2,364006,364015,364055,6,3,3,1,10875,50.53,29.57,3490,fa,2,2,1,1,0.6671114,3.81588,1,1,-1,0.360278,0.165556,0.221389,0.276111,0,0,0.33,0.11,0.33,0,0.333333,0.221111,1,1,1,1,0,0,0.33,0.11,0,0,1,0.333333,0,0.33,0.66,0.33,0,0,0.666667,0.222222,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072095,20200404,202004,202003,17.33,20.13,161,2,364006,364015,364055,6,3,3,1,10875,50.53,29.57,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,0,0.055278,0.110556,0.124583,0,0,0,0.33,0.11,0,0,0.333333,0.111111,0,0,0,0,0,0,0,0,1,0,0,0.333333,0,0,0,0,0,0,0,0,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072136,20200405,202004,202003,8.16,9.46,90,2,364006,364015,364055,6,3,3,1,10875,50.53,29.57,3490,fa,2,2,1,1,0.6671114,3.81588,3,2,1,0.235833,0.138333,0.473287,0.239074,0,0,0.33,0.11,0,0,0.5,0.166667,1,1,0,0.666667,0,0,0,0,1,1,1,1,0,0.33,0.66,0.33,0,0.444444,0,0.148148,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072359,20200405,202004,202003,12.06,13.33,87,2,364006,364015,364055,6,3,3,1,10875,50.53,29.57,3490,fa,1,1,1,1,0.6671114,3.81588,2,1,-2,0.287625,0.241917,0.075833,0.151667,1,0,0,0.333333,0,NA,0.166667,0.1505,1,0,1,0.666667,0,0,0,0,0,0,0,0,0.25,0,0.66,0.303333,0,0,0,0,0,0,0,0,0.915,1,1,0.66,1,1,1,1,1,1,1,0.83,0,0,0,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072679,20200405,202004,202003,9.57,11.25,88,2,364006,364015,364055,6,3,3,1,10875,50.53,29.57,3490,fa,1,2,1,1,0.6671114,3.81588,2,2,1,0.208333,0.083333,0.310833,0.29,0.5,0,0,0.166667,0,0,0,0,1,0,1,0.666667,0,0,0,0,0,0,1,0.333333,0.75,0.66,0.33,0.58,0,0,0,0,0.66,0,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071143,20200410,202004,202003,15.54,17.16,82,2,364028,364027,364056,7,4,2,1,12331,50,36.27,3490,fa,2,1,1,1,0.6671114,3.81588,3,2,0,0.3875,0.5,0.354954,0.335741,1,0,0,0.333333,1,0,1,0.666667,0,0,0,0,0.33,0.66,0.66,0.55,0,1,0,0.333333,0.25,0.66,0.66,0.523333,0,0,0.444444,0.148148,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071244,20200410,202004,202003,18.38,20.08,89,2,364028,364027,364056,7,4,2,1,12331,50,36.27,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,1,0.305,0.166667,0.417454,0.419074,0.5,0,0,0.166667,0,0,0.5,0.166667,1,0,1,0.666667,0,0.33,0.33,0.22,0,1,1,0.666667,0.75,0.66,0.66,0.69,0,0.444444,0,0.148148,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071391,20200410,202004,202003,16.57,19.14,137,2,364028,364027,364056,7,4,2,1,12331,50,36.27,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,-1,0.151667,0.138333,0.165833,0.166667,0,0,0,0,0.33,0,0.5,0.276667,0,0,0,0,0.33,0.33,0.33,0.33,0,0,0,0,0,0,1,0.333333,0,0,0,0,0.66,0,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071650,20200411,202004,202003,12.57,14.3,93,2,364028,364027,364056,7,4,2,1,12331,50,36.27,3490,fa,2,1,1,1,0.6671114,3.81588,3,3,-2,0.083056,0.111111,0.3325,0.165,0.5,0,0,0.166667,0,0,0.166667,0.055556,0,0,0,0,0,0,0.33,0.11,0,0,0,0,0,0.66,0.33,0.33,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071672,20200411,202004,202003,11.12,13.15,123,2,364028,364027,364056,7,4,2,1,12331,50,36.27,3490,fa,2,1,1,1,0.6671114,3.81588,5,3,0,0.304722,0.166111,0.529537,0.350741,0.5,0,0.33,0.276667,0,0,0.166667,0.055556,1,1,0,0.666667,0.33,0.33,0,0.22,0,1,1,0.666667,0,0.66,1,0.553333,0,0,0.444444,0.148148,1,0.5,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071908,20200411,202004,202003,17.13,18.18,65,2,364028,364027,364056,7,4,2,1,12331,50,36.27,3490,fa,1,1,1,1,0.6671114,3.81588,0,1,1,0.194444,0.055556,0.249444,0.165556,0,0,0,0,0,0,0.333333,0.111111,1,1,0,0.666667,0,0,0,0,0,1,1,0.666667,0,0.33,0.33,0.22,0,0,0.333333,0.111111,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072447,20200411,202004,202003,15.31,16.43,72,2,364028,364027,364056,7,4,2,1,12331,50,36.27,3490,fa,1,1,1,1,0.6671114,3.81588,4,2,1,0.220833,0.276667,0.456389,0.456111,0.5,0,0.33,0.276667,0.33,0,0.5,0.276667,0,0,0,0,0,0.33,0.66,0.33,0,0,1,0.333333,0.75,0.66,0.66,0.69,0,0.333333,0.333333,0.222222,0.66,0.5,0.58,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072526,20200410,202004,202003,12.11,13.22,71,2,364028,364027,364056,7,4,2,1,12331,50,36.27,3490,fa,1,1,1,1,0.6671114,3.81588,1,1,0,0.318333,0.193333,0.241944,0.317222,0,0,0.33,0.11,0.33,0,0.5,0.276667,1,0,1,0.666667,0,0,0.66,0.22,1,0,0,0.333333,0.25,0.66,0.66,0.523333,0,0.111111,0.222222,0.111111,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072764,20200411,202004,202003,15.34,17.54,140,2,364028,364027,364056,7,4,2,1,12331,50,36.27,3490,fa,2,2,1,1,0.6671114,3.81588,2,1,0,0.416111,0.277222,0.251204,0.335741,1,0,0.33,0.443333,0,0,0.333333,0.111111,1,1,1,1,0,0,0.33,0.11,0,0,1,0.333333,0.25,0.66,0.66,0.523333,0,0,0.444444,0.148148,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072792,20200410,202004,202003,13.53,15.31,98,2,364028,364027,364056,7,4,2,1,12331,50,36.27,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,0,0.276111,0.387222,0.501898,0.62963,1,0.66,0.33,0.663333,0,0,0.333333,0.111111,0,0,0,0,0.33,0.33,0.33,0.33,0,0,1,0.333333,0,1,1,0.666667,0,0.777778,1,0.592593,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071078,20200414,202004,202003,12.38,13.56,78,2,364026,364025,364057,8,5,2,1,12366,50.86,34.63,3490,fa,2,1,1,1,0.6671114,3.81588,2,2,-1,0.401944,0.138889,0.293565,0.337963,0.5,0,0,0.166667,0,0,0.333333,0.111111,1,1,1,1,0,0.33,0.66,0.33,0,0,1,0.333333,0.25,0,1,0.416667,0,0,0.777778,0.259259,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071189,20200414,202004,202003,18.17,20.15,117,2,364026,364025,364057,8,5,2,1,12366,50.86,34.63,3490,fa,1,1,1,1,0.6671114,3.81588,1,1,0,0.415833,0.221667,0.356204,0.379074,0.5,0,0.33,0.276667,0,0,0.5,0.166667,1,1,1,1,0,0.33,0.33,0.22,0,1,1,0.666667,0.5,0.33,1,0.61,0,0,0.444444,0.148148,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071222,20200414,202004,202003,22.02,23.55,113,2,364026,364025,364057,8,5,2,1,12366,50.86,34.63,3490,fa,1,1,1,1,0.6671114,3.81588,0,1,0,0.332222,0.166111,0.252037,0.337407,0.5,0,0.33,0.276667,0,0,0.166667,0.055556,1,1,0,0.666667,0.33,0.33,0.33,0.33,0,0,1,0.333333,0.25,0.33,1,0.526667,0,0,0.444444,0.148148,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071655,20200415,202004,202003,18.16,19.5,94,2,364026,364025,364057,8,5,2,1,12366,50.86,34.63,3490,fa,1,1,1,1,0.6671114,3.81588,2,1,-2,0.083333,0.166667,0.138889,0.111111,1,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0,0,0,0,0.222222,0.444444,0.222222,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071681,20200416,202004,202003,10.32,12.13,101,2,364026,364025,364057,8,5,2,1,12366,50.88,34.67,3490,fa,1,1,1,1,0.6671114,3.81588,3,2,0,0.359444,0.387222,0.393102,0.412037,1,0.33,0.33,0.553333,0.33,0,0.333333,0.221111,0,1,0,0.333333,0.33,0.33,0.33,0.33,0,0,1,0.333333,0.25,1,1,0.75,0,0,0.222222,0.074074,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071785,20200415,202004,202003,12.24,13.39,75,2,364026,364025,364057,8,5,2,1,12366,50.86,34.63,3490,fa,2,1,1,1,0.6671114,3.81588,3,2,2,0.5125,0.36,0.769444,0.623889,0,0,0.33,0.11,0.33,1,0.5,0.61,1,1,1,1,0,0.33,0.66,0.33,1,1,1,1,0.75,0.66,1,0.803333,0.444444,0.444444,0.444444,0.444444,0.66,1,0.83,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071843,20200417,202004,202003,16.34,18.02,88,2,364026,364025,364057,8,5,2,1,12366,50.88,34.67,3490,fa,1,1,1,1,0.6671114,3.81588,1,1,-1,0.193333,0.331667,0.229257,0.291848,0.5,0.33,0.66,0.496667,0,0,0.5,0.166667,0,0,0,0,0.33,0,0,0.11,0,0,1,0.333333,0.5,NA,0.33,0.39851,0,0.222222,0.333333,0.185185,0,0,0,0,1,1,1,1,0.66,1,1,1,1,0.83,0.915,1,0,0,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071920,20200416,202004,202003,13.45,15.06,81,2,364026,364025,364057,8,5,2,1,12366,50.88,34.67,3490,fa,2,1,1,1,0.6671114,3.81588,2,2,0,0.193611,0.055556,0.355509,0.336852,0,0,0,0,0,0,0.333333,0.111111,0,1,0,0.333333,0.33,0.33,0.33,0.33,0,0,1,0.333333,0.25,1,0.66,0.636667,0,0,0.111111,0.037037,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071994,20200417,202004,202003,13.26,15.44,138,2,364026,364025,364057,8,5,2,1,12366,50.88,34.67,3490,fa,1,1,1,1,0.6671114,3.81588,3,2,1,0.318333,0.305,0.59162,0.475741,1,0,0.33,0.443333,0,0,0.5,0.166667,0,0,0,0,0.33,0.66,1,0.663333,1,1,1,1,0.75,0.66,1,0.803333,0,0,0.444444,0.148148,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072117,20200417,202004,202003,15.11,16.3,79,2,364026,364025,364057,8,5,2,1,12366,50.88,34.67,3490,fa,1,1,1,1,0.6671114,3.81588,1,1,1,0.290833,0.305,0.498889,0.539444,1,0,0,0.333333,0.33,0,0.5,0.276667,0,0,0,0,0,0.66,1,0.553333,0,1,1,0.666667,0.25,0.66,0.66,0.523333,0,0.888889,0.777778,0.555556,0,0.5,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072120,20200414,202004,202003,20.58,22.14,76,2,364026,364025,364057,8,5,2,1,12366,50.86,34.63,3490,fa,2,1,1,1,0.6671114,3.81588,1,1,1,0.124444,0.193889,0.35537,0.419074,0.5,0,0,0.166667,0.33,0,0.333333,0.221111,0,0,0,0,0,0.33,0,0.11,1,0,0,0.333333,0.75,0.66,0.66,0.69,0,0.111111,0.333333,0.148148,0,0.5,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072131,20200417,202004,202003,17.57,19.13,76,2,364026,364025,364057,8,5,2,1,12366,50.88,34.67,3490,fa,1,1,1,1,0.6671114,3.81588,5,3,0,0.624167,0.638333,0.36463,0.354259,0.5,0,0.33,0.276667,1,1,1,1,1,0,0,0.333333,0.66,1,1,0.886667,0,0,0,0,0.25,0.66,0.66,0.523333,0,0.111111,0.444444,0.185185,1,0.5,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
